ts,dorm,members,power_w
2026-01-20T00:35:00,Apt Solo - Studio,1,128.9
2026-01-20T00:35:00,Parkside - 5E,5,274.1
2026-01-20T00:35:00,Florence Apt - 2B,2,213.9
2026-01-20T00:35:00,McCarthy Way - 4A,4,265.5
2026-01-20T00:35:00,Gateway - 3A,3,251.4
2026-01-20T00:35:00,Bunker Hill - 1A,1,219.6
2026-01-20T00:35:00,Expo House - 2C,2,234.6
2026-01-20T00:40:00,Trojans Hall - 4B,4,213.3
2026-01-20T00:40:00,Cardinal House - 2A,2,215.3
2026-01-20T00:40:00,Heritage Hall - 3C,3,231.1
2026-01-20T00:40:00,Sunset Dorm - 1D,1,262.7
2026-01-20T00:40:00,Village East - 6F,6,324.6
2026-01-20T00:40:00,Apt Solo - Studio,1,171.2
2026-01-20T00:40:00,Parkside - 5E,5,272.2
2026-01-20T00:40:00,Florence Apt - 2B,2,245.1
2026-01-20T00:40:00,McCarthy Way - 4A,4,240.7
2026-01-20T00:40:00,Gateway - 3A,3,249.4
2026-01-20T00:40:00,Bunker Hill - 1A,1,239.8
2026-01-20T00:40:00,Expo House - 2C,2,233.9
2026-01-20T00:45:00,Trojans Hall - 4B,4,260.2
2026-01-20T00:45:00,Cardinal House - 2A,2,228.1
2026-01-20T00:45:00,Heritage Hall - 3C,3,234.3
2026-01-20T00:45:00,Sunset Dorm - 1D,1,250.8
2026-01-20T00:45:00,Village East - 6F,6,327.8
2026-01-20T00:45:00,Apt Solo - Studio,1,146.7
2026-01-20T00:45:00,Parkside - 5E,5,260.0
2026-01-20T00:45:00,Florence Apt - 2B,2,234.1
2026-01-20T00:45:00,McCarthy Way - 4A,4,222.6
2026-01-20T00:45:00,Gateway - 3A,3,231.3
2026-01-20T00:45:00,Bunker Hill - 1A,1,257.4
2026-01-20T00:45:00,Expo House - 2C,2,221.3
2026-01-20T00:50:00,Trojans Hall - 4B,4,238.7
2026-01-20T00:50:00,Cardinal House - 2A,2,227.0
2026-01-20T00:50:00,Heritage Hall - 3C,3,244.7
2026-01-20T00:50:00,Sunset Dorm - 1D,1,256.4
2026-01-20T00:50:00,Village East - 6F,6,276.9
2026-01-20T00:50:00,Apt Solo - Studio,1,155.2
2026-01-20T00:50:00,Parkside - 5E,5,245.3
2026-01-20T00:50:00,Florence Apt - 2B,2,248.8
2026-01-20T00:50:00,McCarthy Way - 4A,4,250.7
2026-01-20T00:50:00,Gateway - 3A,3,223.3
2026-01-20T00:50:00,Bunker Hill - 1A,1,223.8
2026-01-20T00:50:00,Expo House - 2C,2,228.2
2026-01-20T00:55:00,Trojans Hall - 4B,4,229.7
2026-01-20T00:55:00,Cardinal House - 2A,2,263.6
2026-01-20T00:55:00,Heritage Hall - 3C,3,262.4
2026-01-20T00:55:00,Sunset Dorm - 1D,1,257.5
2026-01-20T00:55:00,Village East - 6F,6,293.6
2026-01-20T00:55:00,Apt Solo - Studio,1,153.4
2026-01-20T00:55:00,Parkside - 5E,5,246.1
2026-01-20T00:55:00,Florence Apt - 2B,2,237.6
2026-01-20T00:55:00,McCarthy Way - 4A,4,267.1
2026-01-20T00:55:00,Gateway - 3A,3,215.5
2026-01-20T00:55:00,Bunker Hill - 1A,1,233.7
2026-01-20T00:55:00,Expo House - 2C,2,221.7
2026-01-20T01:00:00,Trojans Hall - 4B,4,260.7
2026-01-20T01:00:00,Cardinal House - 2A,2,228.1
2026-01-20T01:00:00,Heritage Hall - 3C,3,239.2
2026-01-20T01:00:00,Sunset Dorm - 1D,1,213.1
2026-01-20T01:00:00,Village East - 6F,6,311.4
2026-01-20T01:00:00,Apt Solo - Studio,1,156.8
2026-01-20T01:00:00,Parkside - 5E,5,282.1
2026-01-20T01:00:00,Florence Apt - 2B,2,253.3
2026-01-20T01:00:00,McCarthy Way - 4A,4,254.7
2026-01-20T01:00:00,Gateway - 3A,3,225.8
2026-01-20T01:00:00,Bunker Hill - 1A,1,225.1
2026-01-20T01:00:00,Expo House - 2C,2,245.9
2026-01-20T01:05:00,Trojans Hall - 4B,4,213.0
2026-01-20T01:05:00,Cardinal House - 2A,2,266.2
2026-01-20T01:05:00,Heritage Hall - 3C,3,253.2
2026-01-20T01:05:00,Sunset Dorm - 1D,1,239.6
2026-01-20T01:05:00,Village East - 6F,6,291.7
2026-01-20T01:05:00,Apt Solo - Studio,1,130.6
2026-01-20T01:05:00,Parkside - 5E,5,267.3
2026-01-20T01:05:00,Florence Apt - 2B,2,256.4
2026-01-20T01:05:00,McCarthy Way - 4A,4,217.1
2026-01-20T01:05:00,Gateway - 3A,3,215.9
2026-01-20T01:05:00,Bunker Hill - 1A,1,251.1
2026-01-20T01:05:00,Expo House - 2C,2,238.2
2026-01-20T01:10:00,Trojans Hall - 4B,4,257.5
2026-01-20T01:10:00,Cardinal House - 2A,2,234.7
2026-01-20T01:10:00,Heritage Hall - 3C,3,268.9
2026-01-20T01:10:00,Sunset Dorm - 1D,1,262.4
2026-01-20T01:10:00,Village East - 6F,6,289.3
2026-01-20T01:10:00,Apt Solo - Studio,1,158.2
2026-01-20T01:10:00,Parkside - 5E,5,269.2
2026-01-20T01:10:00,Florence Apt - 2B,2,237.0
2026-01-20T01:10:00,McCarthy Way - 4A,4,259.1
2026-01-20T01:10:00,Gateway - 3A,3,252.3
2026-01-20T01:10:00,Bunker Hill - 1A,1,259.1
2026-01-20T01:10:00,Expo House - 2C,2,225.2
2026-01-20T01:15:00,Trojans Hall - 4B,4,240.3
2026-01-20T01:15:00,Cardinal House - 2A,2,242.6
2026-01-20T01:15:00,Heritage Hall - 3C,3,245.0
2026-01-20T01:15:00,Sunset Dorm - 1D,1,211.0
2026-01-20T01:15:00,Village East - 6F,6,318.7
2026-01-20T01:15:00,Apt Solo - Studio,1,152.9
2026-01-20T01:15:00,Parkside - 5E,5,243.5
2026-01-20T01:15:00,Florence Apt - 2B,2,261.3
2026-01-20T01:15:00,McCarthy Way - 4A,4,243.4
2026-01-20T01:15:00,Gateway - 3A,3,254.4
2026-01-20T01:15:00,Bunker Hill - 1A,1,254.4
2026-01-20T01:15:00,Expo House - 2C,2,247.4
2026-01-20T01:20:00,Trojans Hall - 4B,4,264.8
2026-01-20T01:20:00,Cardinal House - 2A,2,213.4
2026-01-20T01:20:00,Heritage Hall - 3C,3,230.0
2026-01-20T01:20:00,Sunset Dorm - 1D,1,219.8
2026-01-20T01:20:00,Village East - 6F,6,308.2
2026-01-20T01:20:00,Apt Solo - Studio,1,139.2
2026-01-20T01:20:00,Parkside - 5E,5,235.7
2026-01-20T01:20:00,Florence Apt - 2B,2,218.2
2026-01-20T01:20:00,McCarthy Way - 4A,4,220.5
2026-01-20T01:20:00,Gateway - 3A,3,242.4
2026-01-20T01:20:00,Bunker Hill - 1A,1,237.3
2026-01-20T01:20:00,Expo House - 2C,2,237.9
2026-01-20T01:25:00,Trojans Hall - 4B,4,210.7
2026-01-20T01:25:00,Cardinal House - 2A,2,241.7
2026-01-20T01:25:00,Heritage Hall - 3C,3,225.2
2026-01-20T01:25:00,Sunset Dorm - 1D,1,215.5
2026-01-20T01:25:00,Village East - 6F,6,273.4
2026-01-20T01:25:00,Apt Solo - Studio,1,135.1
2026-01-20T01:25:00,Parkside - 5E,5,258.0
2026-01-20T01:25:00,Florence Apt - 2B,2,220.0
2026-01-20T01:25:00,McCarthy Way - 4A,4,237.8
2026-01-20T01:25:00,Gateway - 3A,3,219.8
2026-01-20T01:25:00,Bunker Hill - 1A,1,254.1
2026-01-20T01:25:00,Expo House - 2C,2,262.6
2026-01-20T01:30:00,Trojans Hall - 4B,4,229.4
2026-01-20T01:30:00,Cardinal House - 2A,2,214.3
2026-01-20T01:30:00,Heritage Hall - 3C,3,267.9
2026-01-20T01:30:00,Sunset Dorm - 1D,1,215.0
2026-01-20T01:30:00,Village East - 6F,6,309.0
2026-01-20T01:30:00,Apt Solo - Studio,1,171.4
2026-01-20T01:30:00,Parkside - 5E,5,263.0
2026-01-20T01:30:00,Florence Apt - 2B,2,263.5
2026-01-20T01:30:00,McCarthy Way - 4A,4,218.8
2026-01-20T01:30:00,Gateway - 3A,3,253.2
2026-01-20T01:30:00,Bunker Hill - 1A,1,264.4
2026-01-20T01:30:00,Expo House - 2C,2,263.8
2026-01-20T01:35:00,Trojans Hall - 4B,4,260.9
2026-01-20T01:35:00,Cardinal House - 2A,2,236.2
2026-01-20T01:35:00,Heritage Hall - 3C,3,240.7
2026-01-20T01:35:00,Sunset Dorm - 1D,1,260.9
2026-01-20T01:35:00,Village East - 6F,6,292.8
2026-01-20T01:35:00,Apt Solo - Studio,1,141.3
2026-01-20T01:35:00,Parkside - 5E,5,235.9
2026-01-20T01:35:00,Florence Apt - 2B,2,222.2
2026-01-20T01:35:00,McCarthy Way - 4A,4,218.4
2026-01-20T01:35:00,Gateway - 3A,3,265.8
2026-01-20T01:35:00,Bunker Hill - 1A,1,228.5
2026-01-20T01:35:00,Expo House - 2C,2,231.1
2026-01-20T01:40:00,Trojans Hall - 4B,4,268.5
2026-01-20T01:40:00,Cardinal House - 2A,2,251.5
2026-01-20T01:40:00,Heritage Hall - 3C,3,236.0
2026-01-20T01:40:00,Sunset Dorm - 1D,1,216.3
2026-01-20T01:40:00,Village East - 6F,6,291.9
2026-01-20T01:40:00,Apt Solo - Studio,1,143.5
2026-01-20T01:40:00,Parkside - 5E,5,290.9
2026-01-20T01:40:00,Florence Apt - 2B,2,235.2
2026-01-20T01:40:00,McCarthy Way - 4A,4,268.4
2026-01-20T01:40:00,Gateway - 3A,3,226.2
2026-01-20T01:40:00,Bunker Hill - 1A,1,212.8
2026-01-20T01:40:00,Expo House - 2C,2,264.0
2026-01-20T01:45:00,Trojans Hall - 4B,4,214.5
2026-01-20T01:45:00,Cardinal House - 2A,2,257.3
2026-01-20T01:45:00,Heritage Hall - 3C,3,245.7
2026-01-20T01:45:00,Sunset Dorm - 1D,1,227.0
2026-01-20T01:45:00,Village East - 6F,6,320.0
2026-01-20T01:45:00,Apt Solo - Studio,1,151.7
2026-01-20T01:45:00,Parkside - 5E,5,293.0
2026-01-20T01:45:00,Florence Apt - 2B,2,243.5
2026-01-20T01:45:00,McCarthy Way - 4A,4,266.6
2026-01-20T01:45:00,Gateway - 3A,3,265.8
2026-01-20T01:45:00,Bunker Hill - 1A,1,232.6
2026-01-20T01:45:00,Expo House - 2C,2,251.5
2026-01-20T01:50:00,Trojans Hall - 4B,4,253.7
2026-01-20T01:50:00,Cardinal House - 2A,2,249.3
2026-01-20T01:50:00,Heritage Hall - 3C,3,211.4
2026-01-20T01:50:00,Sunset Dorm - 1D,1,251.3
2026-01-20T01:50:00,Village East - 6F,6,315.7
2026-01-20T01:50:00,Apt Solo - Studio,1,137.6
2026-01-20T01:50:00,Parkside - 5E,5,239.7
2026-01-20T01:50:00,Florence Apt - 2B,2,214.0
2026-01-20T01:50:00,McCarthy Way - 4A,4,242.6
2026-01-20T01:50:00,Gateway - 3A,3,216.4
2026-01-20T01:50:00,Bunker Hill - 1A,1,260.9
2026-01-20T01:50:00,Expo House - 2C,2,234.9
2026-01-20T01:55:00,Trojans Hall - 4B,4,269.7
2026-01-20T01:55:00,Cardinal House - 2A,2,254.0
2026-01-20T01:55:00,Heritage Hall - 3C,3,235.7
2026-01-20T01:55:00,Sunset Dorm - 1D,1,221.0
2026-01-20T01:55:00,Village East - 6F,6,295.6
2026-01-20T01:55:00,Apt Solo - Studio,1,162.4
2026-01-20T01:55:00,Parkside - 5E,5,285.7
2026-01-20T01:55:00,Florence Apt - 2B,2,263.5
2026-01-20T01:55:00,McCarthy Way - 4A,4,229.5
2026-01-20T01:55:00,Gateway - 3A,3,211.4
2026-01-20T01:55:00,Bunker Hill - 1A,1,249.9
2026-01-20T01:55:00,Expo House - 2C,2,251.2
2026-01-20T02:00:00,Trojans Hall - 4B,4,248.8
2026-01-20T02:00:00,Cardinal House - 2A,2,258.2
2026-01-20T02:00:00,Heritage Hall - 3C,3,258.7
2026-01-20T02:00:00,Sunset Dorm - 1D,1,247.5
2026-01-20T02:00:00,Village East - 6F,6,319.3
2026-01-20T02:00:00,Apt Solo - Studio,1,133.5
2026-01-20T02:00:00,Parkside - 5E,5,290.8
2026-01-20T02:00:00,Florence Apt - 2B,2,250.0
2026-01-20T02:00:00,McCarthy Way - 4A,4,215.7
2026-01-20T02:00:00,Gateway - 3A,3,220.1
2026-01-20T02:00:00,Bunker Hill - 1A,1,248.5
2026-01-20T02:00:00,Expo House - 2C,2,228.4
2026-01-20T02:05:00,Trojans Hall - 4B,4,266.2
2026-01-20T02:05:00,Cardinal House - 2A,2,226.7
2026-01-20T02:05:00,Heritage Hall - 3C,3,239.2
2026-01-20T02:05:00,Sunset Dorm - 1D,1,240.2
2026-01-20T02:05:00,Village East - 6F,6,326.4
2026-01-20T02:05:00,Apt Solo - Studio,1,144.2
2026-01-20T02:05:00,Parkside - 5E,5,287.5
2026-01-20T02:05:00,Florence Apt - 2B,2,253.4
2026-01-20T02:05:00,McCarthy Way - 4A,4,244.1
2026-01-20T02:05:00,Gateway - 3A,3,266.8
2026-01-20T02:05:00,Bunker Hill - 1A,1,263.0
2026-01-20T02:05:00,Expo House - 2C,2,255.0
2026-01-20T02:10:00,Trojans Hall - 4B,4,242.7
2026-01-20T02:10:00,Cardinal House - 2A,2,212.6
2026-01-20T02:10:00,Heritage Hall - 3C,3,223.2
2026-01-20T02:10:00,Sunset Dorm - 1D,1,249.0
2026-01-20T02:10:00,Village East - 6F,6,277.0
2026-01-20T02:10:00,Apt Solo - Studio,1,164.6
2026-01-20T02:10:00,Parkside - 5E,5,254.8
2026-01-20T02:10:00,Florence Apt - 2B,2,233.2
2026-01-20T02:10:00,McCarthy Way - 4A,4,259.4
2026-01-20T02:10:00,Gateway - 3A,3,260.4
2026-01-20T02:10:00,Bunker Hill - 1A,1,254.9
2026-01-20T02:10:00,Expo House - 2C,2,236.8
2026-01-20T02:15:00,Trojans Hall - 4B,4,242.2
2026-01-20T02:15:00,Cardinal House - 2A,2,269.1
2026-01-20T02:15:00,Heritage Hall - 3C,3,265.6
2026-01-20T02:15:00,Sunset Dorm - 1D,1,246.5
2026-01-20T02:15:00,Village East - 6F,6,274.7
2026-01-20T02:15:00,Apt Solo - Studio,1,180.1
2026-01-20T02:15:00,Parkside - 5E,5,236.7
2026-01-20T02:15:00,Florence Apt - 2B,2,217.0
2026-01-20T02:15:00,McCarthy Way - 4A,4,249.5
2026-01-20T02:15:00,Gateway - 3A,3,221.8
2026-01-20T02:15:00,Bunker Hill - 1A,1,255.2
2026-01-20T02:15:00,Expo House - 2C,2,251.2
2026-01-20T02:20:00,Trojans Hall - 4B,4,219.9
2026-01-20T02:20:00,Cardinal House - 2A,2,264.5
2026-01-20T02:20:00,Heritage Hall - 3C,3,269.9
2026-01-20T02:20:00,Sunset Dorm - 1D,1,249.4
2026-01-20T02:20:00,Village East - 6F,6,328.9
2026-01-20T02:20:00,Apt Solo - Studio,1,174.1
2026-01-20T02:20:00,Parkside - 5E,5,262.4
2026-01-20T02:20:00,Florence Apt - 2B,2,259.5
2026-01-20T02:20:00,McCarthy Way - 4A,4,266.3
2026-01-20T02:20:00,Gateway - 3A,3,251.8
2026-01-20T02:20:00,Bunker Hill - 1A,1,215.0
2026-01-20T02:20:00,Expo House - 2C,2,232.3
2026-01-20T02:25:00,Trojans Hall - 4B,4,252.2
2026-01-20T02:25:00,Cardinal House - 2A,2,232.0
2026-01-20T02:25:00,Heritage Hall - 3C,3,220.0
2026-01-20T02:25:00,Sunset Dorm - 1D,1,237.4
2026-01-20T02:25:00,Village East - 6F,6,278.5
2026-01-20T02:25:00,Apt Solo - Studio,1,154.5
2026-01-20T02:25:00,Parkside - 5E,5,239.9
2026-01-20T02:25:00,Florence Apt - 2B,2,253.6
2026-01-20T02:25:00,McCarthy Way - 4A,4,222.8
2026-01-20T02:25:00,Gateway - 3A,3,266.1
2026-01-20T02:25:00,Bunker Hill - 1A,1,216.4
2026-01-20T02:25:00,Expo House - 2C,2,247.9
2026-01-20T02:30:00,Trojans Hall - 4B,4,248.6
2026-01-20T02:30:00,Cardinal House - 2A,2,221.9
2026-01-20T02:30:00,Heritage Hall - 3C,3,247.6
2026-01-20T02:30:00,Sunset Dorm - 1D,1,243.0
2026-01-20T02:30:00,Village East - 6F,6,306.9
2026-01-20T02:30:00,Apt Solo - Studio,1,137.1
2026-01-20T02:30:00,Parkside - 5E,5,262.6
2026-01-20T02:30:00,Florence Apt - 2B,2,260.2
2026-01-20T02:30:00,McCarthy Way - 4A,4,247.1
2026-01-20T02:30:00,Gateway - 3A,3,224.6
2026-01-20T02:30:00,Bunker Hill - 1A,1,230.0
2026-01-20T02:30:00,Expo House - 2C,2,262.8
2026-01-20T02:35:00,Trojans Hall - 4B,4,213.2
2026-01-20T02:35:00,Cardinal House - 2A,2,238.7
2026-01-20T02:35:00,Heritage Hall - 3C,3,240.8
2026-01-20T02:35:00,Sunset Dorm - 1D,1,235.8
2026-01-20T02:35:00,Village East - 6F,6,270.2
2026-01-20T02:35:00,Apt Solo - Studio,1,132.4
2026-01-20T02:35:00,Parkside - 5E,5,284.5
2026-01-20T02:35:00,Florence Apt - 2B,2,237.3
2026-01-20T02:35:00,McCarthy Way - 4A,4,227.5
2026-01-20T02:35:00,Gateway - 3A,3,237.1
2026-01-20T02:35:00,Bunker Hill - 1A,1,213.1
2026-01-20T02:35:00,Expo House - 2C,2,214.9
2026-01-20T02:40:00,Trojans Hall - 4B,4,259.7
2026-01-20T02:40:00,Cardinal House - 2A,2,255.6
2026-01-20T02:40:00,Heritage Hall - 3C,3,221.8
2026-01-20T02:40:00,Sunset Dorm - 1D,1,229.1
2026-01-20T02:40:00,Village East - 6F,6,274.6
2026-01-20T02:40:00,Apt Solo - Studio,1,145.1
2026-01-20T02:40:00,Parkside - 5E,5,265.3
2026-01-20T02:40:00,Florence Apt - 2B,2,255.2
2026-01-20T02:40:00,McCarthy Way - 4A,4,240.4
2026-01-20T02:40:00,Gateway - 3A,3,260.9
2026-01-20T02:40:00,Bunker Hill - 1A,1,269.9
2026-01-20T02:40:00,Expo House - 2C,2,244.0
2026-01-20T02:45:00,Trojans Hall - 4B,4,212.6
2026-01-20T02:45:00,Cardinal House - 2A,2,218.1
2026-01-20T02:45:00,Heritage Hall - 3C,3,250.4
2026-01-20T02:45:00,Sunset Dorm - 1D,1,217.8
2026-01-20T02:45:00,Village East - 6F,6,324.0
2026-01-20T02:45:00,Apt Solo - Studio,1,129.3
2026-01-20T02:45:00,Parkside - 5E,5,237.3
2026-01-20T02:45:00,Florence Apt - 2B,2,269.7
2026-01-20T02:45:00,McCarthy Way - 4A,4,234.4
2026-01-20T02:45:00,Gateway - 3A,3,243.3
2026-01-20T02:45:00,Bunker Hill - 1A,1,245.8
2026-01-20T02:45:00,Expo House - 2C,2,217.1
2026-01-20T02:50:00,Trojans Hall - 4B,4,230.1
2026-01-20T02:50:00,Cardinal House - 2A,2,232.1
2026-01-20T02:50:00,Heritage Hall - 3C,3,254.3
2026-01-20T02:50:00,Sunset Dorm - 1D,1,256.9
2026-01-20T02:50:00,Village East - 6F,6,311.7
2026-01-20T02:50:00,Apt Solo - Studio,1,136.8
2026-01-20T02:50:00,Parkside - 5E,5,261.7
2026-01-20T02:50:00,Florence Apt - 2B,2,264.9
2026-01-20T02:50:00,McCarthy Way - 4A,4,220.5
2026-01-20T02:50:00,Gateway - 3A,3,230.9
2026-01-20T02:50:00,Bunker Hill - 1A,1,246.9
2026-01-20T02:50:00,Expo House - 2C,2,269.7
2026-01-20T02:55:00,Trojans Hall - 4B,4,211.5
2026-01-20T02:55:00,Cardinal House - 2A,2,251.5
2026-01-20T02:55:00,Heritage Hall - 3C,3,237.7
2026-01-20T02:55:00,Sunset Dorm - 1D,1,241.7
2026-01-20T02:55:00,Village East - 6F,6,320.4
2026-01-20T02:55:00,Apt Solo - Studio,1,131.8
2026-01-20T02:55:00,Parkside - 5E,5,269.9
2026-01-20T02:55:00,Florence Apt - 2B,2,229.0
2026-01-20T02:55:00,McCarthy Way - 4A,4,255.3
2026-01-20T02:55:00,Gateway - 3A,3,252.9
2026-01-20T02:55:00,Bunker Hill - 1A,1,234.9
2026-01-20T02:55:00,Expo House - 2C,2,219.1
2026-01-20T03:00:00,Trojans Hall - 4B,4,255.9
2026-01-20T03:00:00,Cardinal House - 2A,2,252.0
2026-01-20T03:00:00,Heritage Hall - 3C,3,243.8
2026-01-20T03:00:00,Sunset Dorm - 1D,1,254.7
2026-01-20T03:00:00,Village East - 6F,6,326.9
2026-01-20T03:00:00,Apt Solo - Studio,1,140.7
2026-01-20T03:00:00,Parkside - 5E,5,275.4
2026-01-20T03:00:00,Florence Apt - 2B,2,258.4
2026-01-20T03:00:00,McCarthy Way - 4A,4,226.0
2026-01-20T03:00:00,Gateway - 3A,3,264.2
2026-01-20T03:00:00,Bunker Hill - 1A,1,228.8
2026-01-20T03:00:00,Expo House - 2C,2,267.4
2026-01-20T03:05:00,Trojans Hall - 4B,4,244.9
2026-01-20T03:05:00,Cardinal House - 2A,2,268.4
2026-01-20T03:05:00,Heritage Hall - 3C,3,263.1
2026-01-20T03:05:00,Sunset Dorm - 1D,1,256.9
2026-01-20T03:05:00,Village East - 6F,6,292.2
2026-01-20T03:05:00,Apt Solo - Studio,1,153.5
2026-01-20T03:05:00,Parkside - 5E,5,269.2
2026-01-20T03:05:00,Florence Apt - 2B,2,258.3
2026-01-20T03:05:00,McCarthy Way - 4A,4,235.0
2026-01-20T03:05:00,Gateway - 3A,3,263.9
2026-01-20T03:05:00,Bunker Hill - 1A,1,223.0
2026-01-20T03:05:00,Expo House - 2C,2,241.2
2026-01-20T03:10:00,Trojans Hall - 4B,4,218.7
2026-01-20T03:10:00,Cardinal House - 2A,2,220.2
2026-01-20T03:10:00,Heritage Hall - 3C,3,227.4
2026-01-20T03:10:00,Sunset Dorm - 1D,1,212.9
2026-01-20T03:10:00,Village East - 6F,6,304.2
2026-01-20T03:10:00,Apt Solo - Studio,1,163.2
2026-01-20T03:10:00,Parkside - 5E,5,257.7
2026-01-20T03:10:00,Florence Apt - 2B,2,257.9
2026-01-20T03:10:00,McCarthy Way - 4A,4,242.7
2026-01-20T03:10:00,Gateway - 3A,3,251.0
2026-01-20T03:10:00,Bunker Hill - 1A,1,215.1
2026-01-20T03:10:00,Expo House - 2C,2,229.8
2026-01-20T03:15:00,Trojans Hall - 4B,4,211.3
2026-01-20T03:15:00,Cardinal House - 2A,2,219.6
2026-01-20T03:15:00,Heritage Hall - 3C,3,261.0
2026-01-20T03:15:00,Sunset Dorm - 1D,1,218.1
2026-01-20T03:15:00,Village East - 6F,6,305.8
2026-01-20T03:15:00,Apt Solo - Studio,1,148.7
2026-01-20T03:15:00,Parkside - 5E,5,274.4
2026-01-20T03:15:00,Florence Apt - 2B,2,262.3
2026-01-20T03:15:00,McCarthy Way - 4A,4,259.8
2026-01-20T03:15:00,Gateway - 3A,3,267.9
2026-01-20T03:15:00,Bunker Hill - 1A,1,267.9
2026-01-20T03:15:00,Expo House - 2C,2,233.9
2026-01-20T03:20:00,Trojans Hall - 4B,4,269.3
2026-01-20T03:20:00,Cardinal House - 2A,2,255.8
2026-01-20T03:20:00,Heritage Hall - 3C,3,226.7
2026-01-20T03:20:00,Sunset Dorm - 1D,1,229.7
2026-01-20T03:20:00,Village East - 6F,6,301.4
2026-01-20T03:20:00,Apt Solo - Studio,1,176.7
2026-01-20T03:20:00,Parkside - 5E,5,239.9
2026-01-20T03:20:00,Florence Apt - 2B,2,263.5
2026-01-20T03:20:00,McCarthy Way - 4A,4,250.2
2026-01-20T03:20:00,Gateway - 3A,3,245.6
2026-01-20T03:20:00,Bunker Hill - 1A,1,234.4
2026-01-20T03:20:00,Expo House - 2C,2,232.9
2026-01-20T03:25:00,Trojans Hall - 4B,4,234.4
2026-01-20T03:25:00,Cardinal House - 2A,2,252.9
2026-01-20T03:25:00,Heritage Hall - 3C,3,236.6
2026-01-20T03:25:00,Sunset Dorm - 1D,1,252.8
2026-01-20T03:25:00,Village East - 6F,6,322.6
2026-01-20T03:25:00,Apt Solo - Studio,1,131.2
2026-01-20T03:25:00,Parkside - 5E,5,235.1
2026-01-20T03:25:00,Florence Apt - 2B,2,266.5
2026-01-20T03:25:00,McCarthy Way - 4A,4,221.6
2026-01-20T03:25:00,Gateway - 3A,3,258.8
2026-01-20T03:25:00,Bunker Hill - 1A,1,234.3
2026-01-20T03:25:00,Expo House - 2C,2,223.5
2026-01-20T03:30:00,Trojans Hall - 4B,4,210.7
2026-01-20T03:30:00,Cardinal House - 2A,2,235.7
2026-01-20T03:30:00,Heritage Hall - 3C,3,246.0
2026-01-20T03:30:00,Sunset Dorm - 1D,1,213.3
2026-01-20T03:30:00,Village East - 6F,6,270.7
2026-01-20T03:30:00,Apt Solo - Studio,1,143.2
2026-01-20T03:30:00,Parkside - 5E,5,286.9
2026-01-20T03:30:00,Florence Apt - 2B,2,255.0
2026-01-20T03:30:00,McCarthy Way - 4A,4,225.4
2026-01-20T03:30:00,Gateway - 3A,3,234.2
2026-01-20T03:30:00,Bunker Hill - 1A,1,235.0
2026-01-20T03:30:00,Expo House - 2C,2,252.5
2026-01-20T03:35:00,Trojans Hall - 4B,4,227.1
2026-01-20T03:35:00,Cardinal House - 2A,2,231.3
2026-01-20T03:35:00,Heritage Hall - 3C,3,240.2
2026-01-20T03:35:00,Sunset Dorm - 1D,1,224.2
2026-01-20T03:35:00,Village East - 6F,6,295.8
2026-01-20T03:35:00,Apt Solo - Studio,1,170.9
2026-01-20T03:35:00,Parkside - 5E,5,264.3
2026-01-20T03:35:00,Florence Apt - 2B,2,213.4
2026-01-20T03:35:00,McCarthy Way - 4A,4,230.9
2026-01-20T03:35:00,Gateway - 3A,3,244.2
2026-01-20T03:35:00,Bunker Hill - 1A,1,223.9
2026-01-20T03:35:00,Expo House - 2C,2,233.3
2026-01-20T03:40:00,Trojans Hall - 4B,4,243.6
2026-01-20T03:40:00,Cardinal House - 2A,2,231.9
2026-01-20T03:40:00,Heritage Hall - 3C,3,221.0
2026-01-20T03:40:00,Sunset Dorm - 1D,1,262.5
2026-01-20T03:40:00,Village East - 6F,6,273.9
2026-01-20T03:40:00,Apt Solo - Studio,1,180.4
2026-01-20T03:40:00,Parkside - 5E,5,239.7
2026-01-20T03:40:00,Florence Apt - 2B,2,243.2
2026-01-20T03:40:00,McCarthy Way - 4A,4,242.7
2026-01-20T03:40:00,Gateway - 3A,3,234.6
2026-01-20T03:40:00,Bunker Hill - 1A,1,247.6
2026-01-20T03:40:00,Expo House - 2C,2,263.0
2026-01-20T03:45:00,Trojans Hall - 4B,4,229.1
2026-01-20T03:45:00,Cardinal House - 2A,2,213.6
2026-01-20T03:45:00,Heritage Hall - 3C,3,222.0
2026-01-20T03:45:00,Sunset Dorm - 1D,1,262.7
2026-01-20T03:45:00,Village East - 6F,6,305.9
2026-01-20T03:45:00,Apt Solo - Studio,1,171.2
2026-01-20T03:45:00,Parkside - 5E,5,257.4
2026-01-20T03:45:00,Florence Apt - 2B,2,229.4
2026-01-20T03:45:00,McCarthy Way - 4A,4,251.4
2026-01-20T03:45:00,Gateway - 3A,3,244.1
2026-01-20T03:45:00,Bunker Hill - 1A,1,264.8
2026-01-20T03:45:00,Expo House - 2C,2,219.6
2026-01-20T03:50:00,Trojans Hall - 4B,4,230.6
2026-01-20T03:50:00,Cardinal House - 2A,2,251.5
2026-01-20T03:50:00,Heritage Hall - 3C,3,264.4
2026-01-20T03:50:00,Sunset Dorm - 1D,1,238.0
2026-01-20T03:50:00,Village East - 6F,6,317.3
2026-01-20T03:50:00,Apt Solo - Studio,1,132.6
2026-01-20T03:50:00,Parkside - 5E,5,272.4
