ts,home,device,power_w
2026-01-19T04:20:00,Dorm A - Floor 3,idle,239.5
2026-01-19T04:20:00,Dorm B - Floor 1,hvac,260.3
2026-01-19T04:20:00,GreenHouse,idle,224.0
2026-01-19T04:20:00,PeakBusters,hvac,265.8
2026-01-19T04:20:00,SunChasers,idle,219.7
2026-01-19T04:20:00,VoltRiders,hvac,260.1
2026-01-19T04:25:00,Alex,idle,226.7
2026-01-19T04:25:00,Dorm A - Floor 3,hvac,261.6
2026-01-19T04:25:00,Dorm B - Floor 1,hvac,257.6
2026-01-19T04:25:00,GreenHouse,idle,220.7
2026-01-19T04:25:00,PeakBusters,idle,237.2
2026-01-19T04:25:00,SunChasers,idle,226.5
2026-01-19T04:25:00,VoltRiders,idle,190.0
2026-01-19T04:30:00,Alex,idle,191.0
2026-01-19T04:30:00,Dorm A - Floor 3,hvac,257.0
2026-01-19T04:30:00,Dorm B - Floor 1,hvac,270.3
2026-01-19T04:30:00,GreenHouse,idle,205.8
2026-01-19T04:30:00,PeakBusters,hvac,252.9
2026-01-19T04:30:00,SunChasers,hvac,257.5
2026-01-19T04:30:00,VoltRiders,idle,213.7
2026-01-19T04:35:00,Alex,idle,174.8
2026-01-19T04:35:00,Dorm A - Floor 3,hvac,265.8
2026-01-19T04:35:00,Dorm B - Floor 1,hvac,276.2
2026-01-19T04:35:00,GreenHouse,idle,203.6
2026-01-19T04:35:00,PeakBusters,idle,220.6
2026-01-19T04:35:00,SunChasers,idle,246.6
2026-01-19T04:35:00,VoltRiders,hvac,254.3
2026-01-19T04:40:00,Alex,idle,209.3
2026-01-19T04:40:00,Dorm A - Floor 3,idle,224.1
2026-01-19T04:40:00,Dorm B - Floor 1,idle,241.7
2026-01-19T04:40:00,GreenHouse,idle,226.1
2026-01-19T04:40:00,PeakBusters,idle,234.7
2026-01-19T04:40:00,SunChasers,idle,189.4
2026-01-19T04:40:00,VoltRiders,idle,248.0
2026-01-19T04:45:00,Alex,idle,194.1
2026-01-19T04:45:00,Dorm A - Floor 3,idle,200.8
2026-01-19T04:45:00,Dorm B - Floor 1,hvac,267.7
2026-01-19T04:45:00,GreenHouse,idle,191.9
2026-01-19T04:45:00,PeakBusters,hvac,278.1
2026-01-19T04:45:00,SunChasers,idle,249.6
2026-01-19T04:45:00,VoltRiders,idle,228.7
2026-01-19T04:50:00,Alex,idle,238.5
2026-01-19T04:50:00,Dorm A - Floor 3,hvac,258.1
2026-01-19T04:50:00,Dorm B - Floor 1,hvac,270.1
2026-01-19T04:50:00,GreenHouse,idle,243.8
2026-01-19T04:50:00,PeakBusters,idle,234.3
2026-01-19T04:50:00,SunChasers,idle,245.3
2026-01-19T04:50:00,VoltRiders,idle,222.5
2026-01-19T04:55:00,Alex,idle,224.4
2026-01-19T04:55:00,Dorm A - Floor 3,idle,245.3
2026-01-19T04:55:00,Dorm B - Floor 1,idle,235.2
2026-01-19T04:55:00,GreenHouse,idle,237.8
2026-01-19T04:55:00,PeakBusters,idle,218.3
2026-01-19T04:55:00,SunChasers,idle,248.4
2026-01-19T04:55:00,VoltRiders,idle,224.2
2026-01-19T05:00:00,Alex,idle,217.0
2026-01-19T05:00:00,Dorm A - Floor 3,hvac,271.4
2026-01-19T05:00:00,Dorm B - Floor 1,hvac,258.5
2026-01-19T05:00:00,GreenHouse,idle,179.9
2026-01-19T05:00:00,PeakBusters,idle,238.5
2026-01-19T05:00:00,SunChasers,hvac,250.4
2026-01-19T05:00:00,VoltRiders,idle,227.7
2026-01-19T05:05:00,Alex,idle,185.4
2026-01-19T05:05:00,Dorm A - Floor 3,idle,248.7
2026-01-19T05:05:00,Dorm B - Floor 1,idle,232.3
2026-01-19T05:05:00,GreenHouse,idle,209.3
2026-01-19T05:05:00,PeakBusters,idle,244.2
2026-01-19T05:05:00,SunChasers,idle,238.6
2026-01-19T05:05:00,VoltRiders,idle,230.0
2026-01-19T05:10:00,Alex,idle,225.2
2026-01-19T05:10:00,Dorm A - Floor 3,idle,236.9
2026-01-19T05:10:00,Dorm B - Floor 1,idle,225.4
2026-01-19T05:10:00,GreenHouse,idle,183.3
2026-01-19T05:10:00,PeakBusters,idle,215.8
2026-01-19T05:10:00,SunChasers,idle,223.9
2026-01-19T05:10:00,VoltRiders,idle,227.7
2026-01-19T05:15:00,Alex,idle,221.5
2026-01-19T05:15:00,Dorm A - Floor 3,idle,212.7
2026-01-19T05:15:00,Dorm B - Floor 1,idle,231.3
2026-01-19T05:15:00,GreenHouse,idle,210.6
2026-01-19T05:15:00,PeakBusters,idle,208.2
2026-01-19T05:15:00,SunChasers,idle,208.7
2026-01-19T05:15:00,VoltRiders,hvac,253.8
2026-01-19T05:20:00,Alex,idle,195.9
2026-01-19T05:20:00,Dorm A - Floor 3,hvac,274.3
2026-01-19T05:20:00,Dorm B - Floor 1,idle,193.5
2026-01-19T05:20:00,GreenHouse,idle,190.8
2026-01-19T05:20:00,PeakBusters,hvac,287.5
2026-01-19T05:20:00,SunChasers,idle,238.2
2026-01-19T05:20:00,VoltRiders,idle,212.9
2026-01-19T05:25:00,Alex,idle,217.0
2026-01-19T05:25:00,Dorm A - Floor 3,idle,241.5
2026-01-19T05:25:00,Dorm B - Floor 1,hvac,278.5
2026-01-19T05:25:00,GreenHouse,idle,182.8
2026-01-19T05:25:00,PeakBusters,idle,204.2
2026-01-19T05:25:00,SunChasers,idle,200.0
2026-01-19T05:25:00,VoltRiders,idle,246.9
2026-01-19T05:30:00,Alex,idle,232.4
2026-01-19T05:30:00,Dorm A - Floor 3,idle,196.7
2026-01-19T05:30:00,Dorm B - Floor 1,hvac,284.5
2026-01-19T05:30:00,GreenHouse,idle,204.4
2026-01-19T05:30:00,PeakBusters,hvac,274.1
2026-01-19T05:30:00,SunChasers,idle,224.9
2026-01-19T05:30:00,VoltRiders,idle,243.4
2026-01-19T05:35:00,Alex,idle,205.1
2026-01-19T05:35:00,Dorm A - Floor 3,hvac,254.2
2026-01-19T05:35:00,Dorm B - Floor 1,idle,247.2
2026-01-19T05:35:00,GreenHouse,idle,211.1
2026-01-19T05:35:00,PeakBusters,hvac,270.3
2026-01-19T05:35:00,SunChasers,hvac,252.3
2026-01-19T05:35:00,VoltRiders,idle,244.6
2026-01-19T05:40:00,Alex,idle,245.6
2026-01-19T05:40:00,Dorm A - Floor 3,idle,231.7
2026-01-19T05:40:00,Dorm B - Floor 1,idle,232.3
2026-01-19T05:40:00,GreenHouse,idle,177.1
2026-01-19T05:40:00,PeakBusters,hvac,259.9
2026-01-19T05:40:00,SunChasers,idle,199.7
2026-01-19T05:40:00,VoltRiders,idle,221.4
2026-01-19T05:45:00,Alex,idle,223.8
2026-01-19T05:45:00,Dorm A - Floor 3,idle,207.1
2026-01-19T05:45:00,Dorm B - Floor 1,hvac,267.5
2026-01-19T05:45:00,GreenHouse,idle,213.3
2026-01-19T05:45:00,PeakBusters,hvac,263.6
2026-01-19T05:45:00,SunChasers,idle,223.4
2026-01-19T05:45:00,VoltRiders,idle,230.7
2026-01-19T05:50:00,Alex,idle,223.3
2026-01-19T05:50:00,Dorm A - Floor 3,hvac,251.4
2026-01-19T05:50:00,Dorm B - Floor 1,hvac,269.5
2026-01-19T05:50:00,GreenHouse,idle,235.5
2026-01-19T05:50:00,PeakBusters,idle,234.3
2026-01-19T05:50:00,SunChasers,idle,231.0
2026-01-19T05:50:00,VoltRiders,idle,212.2
2026-01-19T05:55:00,Alex,idle,192.4
2026-01-19T05:55:00,Dorm A - Floor 3,hvac,253.6
2026-01-19T05:55:00,Dorm B - Floor 1,hvac,267.8
2026-01-19T05:55:00,GreenHouse,idle,229.6
2026-01-19T05:55:00,PeakBusters,idle,221.8
2026-01-19T05:55:00,SunChasers,hvac,258.5
2026-01-19T05:55:00,VoltRiders,idle,196.7
2026-01-19T06:00:00,Alex,idle,210.9
2026-01-19T06:00:00,Dorm A - Floor 3,idle,236.4
2026-01-19T06:00:00,Dorm B - Floor 1,hvac,277.6
2026-01-19T06:00:00,GreenHouse,idle,241.1
2026-01-19T06:00:00,PeakBusters,idle,247.0
2026-01-19T06:00:00,SunChasers,idle,222.1
2026-01-19T06:00:00,VoltRiders,idle,210.6
2026-01-19T06:05:00,Alex,idle,202.8
2026-01-19T06:05:00,Dorm A - Floor 3,idle,233.1
2026-01-19T06:05:00,Dorm B - Floor 1,idle,245.1
2026-01-19T06:05:00,GreenHouse,idle,242.7
2026-01-19T06:05:00,PeakBusters,hvac,269.4
2026-01-19T06:05:00,SunChasers,idle,234.7
2026-01-19T06:05:00,VoltRiders,idle,185.9
2026-01-19T06:10:00,Alex,idle,211.0
2026-01-19T06:10:00,Dorm A - Floor 3,idle,241.0
2026-01-19T06:10:00,Dorm B - Floor 1,hvac,271.1
2026-01-19T06:10:00,GreenHouse,idle,202.4
2026-01-19T06:10:00,PeakBusters,hvac,270.4
2026-01-19T06:10:00,SunChasers,idle,247.6
2026-01-19T06:10:00,VoltRiders,idle,211.3
2026-01-19T06:15:00,Alex,idle,219.4
2026-01-19T06:15:00,Dorm A - Floor 3,idle,226.8
2026-01-19T06:15:00,Dorm B - Floor 1,hvac,275.2
2026-01-19T06:15:00,GreenHouse,idle,207.6
2026-01-19T06:15:00,PeakBusters,hvac,250.2
2026-01-19T06:15:00,SunChasers,idle,242.0
2026-01-19T06:15:00,VoltRiders,idle,201.9
2026-01-19T06:20:00,Alex,idle,173.9
2026-01-19T06:20:00,Dorm A - Floor 3,idle,243.2
2026-01-19T06:20:00,Dorm B - Floor 1,idle,237.0
2026-01-19T06:20:00,GreenHouse,idle,192.3
2026-01-19T06:20:00,PeakBusters,idle,200.0
2026-01-19T06:20:00,SunChasers,idle,247.3
2026-01-19T06:20:00,VoltRiders,idle,220.1
2026-01-19T06:25:00,Alex,idle,219.9
2026-01-19T06:25:00,Dorm A - Floor 3,hvac,256.4
2026-01-19T06:25:00,Dorm B - Floor 1,hvac,273.5
2026-01-19T06:25:00,GreenHouse,idle,228.3
2026-01-19T06:25:00,PeakBusters,idle,202.7
2026-01-19T06:25:00,SunChasers,hvac,260.8
2026-01-19T06:25:00,VoltRiders,idle,220.8
2026-01-19T06:30:00,Alex,idle,207.2
2026-01-19T06:30:00,Dorm A - Floor 3,hvac,267.9
2026-01-19T06:30:00,Dorm B - Floor 1,hvac,260.2
2026-01-19T06:30:00,GreenHouse,idle,191.3
2026-01-19T06:30:00,PeakBusters,idle,222.6
2026-01-19T06:30:00,SunChasers,idle,222.4
2026-01-19T06:30:00,VoltRiders,idle,188.2
2026-01-19T06:35:00,Alex,idle,198.2
2026-01-19T06:35:00,Dorm A - Floor 3,idle,231.1
2026-01-19T06:35:00,Dorm B - Floor 1,idle,215.4
2026-01-19T06:35:00,GreenHouse,idle,205.7
2026-01-19T06:35:00,PeakBusters,hvac,265.4
2026-01-19T06:35:00,SunChasers,idle,227.8
2026-01-19T06:35:00,VoltRiders,idle,203.8
2026-01-19T06:40:00,Alex,idle,193.4
2026-01-19T06:40:00,Dorm A - Floor 3,idle,202.6
2026-01-19T06:40:00,Dorm B - Floor 1,idle,219.9
2026-01-19T06:40:00,GreenHouse,idle,242.1
2026-01-19T06:40:00,PeakBusters,idle,242.8
2026-01-19T06:40:00,SunChasers,idle,227.4
2026-01-19T06:40:00,VoltRiders,idle,239.7
2026-01-19T06:45:00,Alex,idle,228.2
2026-01-19T06:45:00,Dorm A - Floor 3,idle,228.5
2026-01-19T06:45:00,Dorm B - Floor 1,hvac,280.7
2026-01-19T06:45:00,GreenHouse,idle,202.9
2026-01-19T06:45:00,PeakBusters,idle,232.0
2026-01-19T06:45:00,SunChasers,idle,242.4
2026-01-19T06:45:00,VoltRiders,idle,202.7
2026-01-19T06:50:00,Alex,idle,210.4
2026-01-19T06:50:00,Dorm A - Floor 3,idle,214.7
2026-01-19T06:50:00,Dorm B - Floor 1,idle,214.7
2026-01-19T06:50:00,GreenHouse,idle,223.6
2026-01-19T06:50:00,PeakBusters,hvac,277.8
2026-01-19T06:50:00,SunChasers,idle,209.0
2026-01-19T06:50:00,VoltRiders,idle,200.6
2026-01-19T06:55:00,Alex,idle,209.5
2026-01-19T06:55:00,Dorm A - Floor 3,idle,215.2
2026-01-19T06:55:00,Dorm B - Floor 1,hvac,275.3
2026-01-19T06:55:00,GreenHouse,idle,195.5
2026-01-19T06:55:00,PeakBusters,idle,246.3
2026-01-19T06:55:00,SunChasers,idle,220.1
2026-01-19T06:55:00,VoltRiders,idle,243.1
2026-01-19T07:00:00,Alex,idle,228.3
2026-01-19T07:00:00,Dorm A - Floor 3,hvac,264.0
2026-01-19T07:00:00,Dorm B - Floor 1,idle,215.3
2026-01-19T07:00:00,GreenHouse,idle,184.9
2026-01-19T07:00:00,PeakBusters,idle,235.9
2026-01-19T07:00:00,SunChasers,idle,215.2
2026-01-19T07:00:00,VoltRiders,idle,249.2
2026-01-19T07:05:00,Alex,idle,192.5
2026-01-19T07:05:00,Dorm A - Floor 3,idle,246.8
2026-01-19T07:05:00,Dorm B - Floor 1,hvac,262.7
2026-01-19T07:05:00,GreenHouse,idle,237.2
2026-01-19T07:05:00,PeakBusters,hvac,264.4
2026-01-19T07:05:00,SunChasers,idle,231.8
2026-01-19T07:05:00,VoltRiders,idle,219.9
2026-01-19T07:10:00,Alex,idle,233.2
2026-01-19T07:10:00,Dorm A - Floor 3,idle,235.4
2026-01-19T07:10:00,Dorm B - Floor 1,idle,247.6
2026-01-19T07:10:00,GreenHouse,idle,219.1
2026-01-19T07:10:00,PeakBusters,hvac,264.0
2026-01-19T07:10:00,SunChasers,idle,236.1
2026-01-19T07:10:00,VoltRiders,idle,200.1
2026-01-19T07:15:00,Alex,idle,237.3
2026-01-19T07:15:00,Dorm A - Floor 3,idle,217.8
2026-01-19T07:15:00,Dorm B - Floor 1,idle,244.2
2026-01-19T07:15:00,GreenHouse,idle,176.1
2026-01-19T07:15:00,PeakBusters,idle,200.3
2026-01-19T07:15:00,SunChasers,idle,222.7
2026-01-19T07:15:00,VoltRiders,idle,194.9
2026-01-19T07:20:00,Alex,idle,195.8
2026-01-19T07:20:00,Dorm A - Floor 3,idle,196.4
2026-01-19T07:20:00,Dorm B - Floor 1,idle,225.1
2026-01-19T07:20:00,GreenHouse,idle,201.1
2026-01-19T07:20:00,PeakBusters,hvac,268.7
2026-01-19T07:20:00,SunChasers,idle,220.2
2026-01-19T07:20:00,VoltRiders,idle,234.7
2026-01-19T07:25:00,Alex,idle,210.7
2026-01-19T07:25:00,Dorm A - Floor 3,idle,243.8
2026-01-19T07:25:00,Dorm B - Floor 1,idle,219.6
2026-01-19T07:25:00,GreenHouse,idle,238.8
2026-01-19T07:25:00,PeakBusters,idle,237.4
2026-01-19T07:25:00,SunChasers,idle,224.6
2026-01-19T07:25:00,VoltRiders,hvac,257.4
2026-01-19T07:30:00,Alex,idle,177.0
2026-01-19T07:30:00,Dorm A - Floor 3,idle,205.3
2026-01-19T07:30:00,Dorm B - Floor 1,idle,233.3
2026-01-19T07:30:00,GreenHouse,idle,235.5
2026-01-19T07:30:00,PeakBusters,hvac,271.7
2026-01-19T07:30:00,SunChasers,idle,207.7
2026-01-19T07:30:00,VoltRiders,idle,224.2
2026-01-19T07:35:00,Alex,idle,236.8
2026-01-19T07:35:00,Dorm A - Floor 3,idle,199.2
2026-01-19T07:35:00,Dorm B - Floor 1,idle,214.0
2026-01-19T07:35:00,GreenHouse,idle,221.5
2026-01-19T07:35:00,PeakBusters,hvac,276.7
2026-01-19T07:35:00,SunChasers,hvac,257.4
2026-01-19T07:35:00,VoltRiders,idle,244.1
2026-01-19T07:40:00,Alex,idle,211.2
2026-01-19T07:40:00,Dorm A - Floor 3,hvac,262.1
2026-01-19T07:40:00,Dorm B - Floor 1,idle,205.0
2026-01-19T07:40:00,GreenHouse,idle,229.5
2026-01-19T07:40:00,PeakBusters,hvac,260.0
2026-01-19T07:40:00,SunChasers,idle,219.4
2026-01-19T07:40:00,VoltRiders,idle,190.5
2026-01-19T07:45:00,Alex,idle,238.0
2026-01-19T07:45:00,Dorm A - Floor 3,idle,238.9
2026-01-19T07:45:00,Dorm B - Floor 1,idle,227.8
2026-01-19T07:45:00,GreenHouse,idle,233.8
2026-01-19T07:45:00,PeakBusters,hvac,255.5
2026-01-19T07:45:00,SunChasers,idle,227.0
2026-01-19T07:45:00,VoltRiders,idle,220.6
2026-01-19T07:50:00,Alex,idle,234.8
2026-01-19T07:50:00,Dorm A - Floor 3,hvac,268.2
2026-01-19T07:50:00,Dorm B - Floor 1,hvac,268.2
2026-01-19T07:50:00,GreenHouse,idle,189.0
2026-01-19T07:50:00,PeakBusters,idle,234.5
2026-01-19T07:50:00,SunChasers,hvac,251.7
2026-01-19T07:50:00,VoltRiders,idle,228.3
2026-01-19T07:55:00,Alex,idle,236.5
2026-01-19T07:55:00,Dorm A - Floor 3,hvac,267.4
2026-01-19T07:55:00,Dorm B - Floor 1,idle,250.0
2026-01-19T07:55:00,GreenHouse,idle,241.9
2026-01-19T07:55:00,PeakBusters,idle,212.4
2026-01-19T07:55:00,SunChasers,idle,196.3
2026-01-19T07:55:00,VoltRiders,idle,233.2
2026-01-19T08:00:00,Alex,idle,203.7
2026-01-19T08:00:00,Dorm A - Floor 3,hvac,263.6
2026-01-19T08:00:00,Dorm B - Floor 1,hvac,266.6
2026-01-19T08:00:00,GreenHouse,idle,211.1
2026-01-19T08:00:00,PeakBusters,idle,211.7
2026-01-19T08:00:00,SunChasers,idle,197.7
2026-01-19T08:00:00,VoltRiders,hvac,264.5
2026-01-19T08:05:00,Alex,idle,211.9
2026-01-19T08:05:00,Dorm A - Floor 3,hvac,254.2
2026-01-19T08:05:00,Dorm B - Floor 1,idle,217.0
2026-01-19T08:05:00,GreenHouse,idle,248.1
2026-01-19T08:05:00,PeakBusters,hvac,281.6
2026-01-19T08:05:00,SunChasers,idle,229.1
2026-01-19T08:05:00,VoltRiders,hvac,261.9
2026-01-19T08:10:00,Alex,idle,188.9
2026-01-19T08:10:00,Dorm A - Floor 3,hvac,253.8
2026-01-19T08:10:00,Dorm B - Floor 1,idle,210.6
2026-01-19T08:10:00,GreenHouse,idle,187.6
2026-01-19T08:10:00,PeakBusters,idle,217.3
2026-01-19T08:10:00,SunChasers,idle,209.4
2026-01-19T08:10:00,VoltRiders,idle,196.4
2026-01-19T08:15:00,Alex,idle,221.2
2026-01-19T08:15:00,Dorm A - Floor 3,idle,244.2
2026-01-19T08:15:00,Dorm B - Floor 1,hvac,250.2
2026-01-19T08:15:00,GreenHouse,idle,202.3
2026-01-19T08:15:00,PeakBusters,idle,211.8
2026-01-19T08:15:00,SunChasers,idle,208.3
2026-01-19T08:15:00,VoltRiders,idle,240.0
2026-01-19T08:20:00,Alex,idle,210.4
2026-01-19T08:20:00,Dorm A - Floor 3,idle,198.8
2026-01-19T08:20:00,Dorm B - Floor 1,hvac,259.5
2026-01-19T08:20:00,GreenHouse,idle,196.6
2026-01-19T08:20:00,PeakBusters,idle,221.0
2026-01-19T08:20:00,SunChasers,idle,239.6
2026-01-19T08:20:00,VoltRiders,idle,192.7
2026-01-19T08:25:00,Alex,idle,181.0
2026-01-19T08:25:00,Dorm A - Floor 3,idle,238.0
2026-01-19T08:25:00,Dorm B - Floor 1,idle,245.5
2026-01-19T08:25:00,GreenHouse,idle,246.9
2026-01-19T08:25:00,PeakBusters,hvac,264.5
2026-01-19T08:25:00,SunChasers,idle,229.8
2026-01-19T08:25:00,VoltRiders,idle,194.4
2026-01-19T08:30:00,Alex,idle,174.4
2026-01-19T08:30:00,Dorm A - Floor 3,idle,242.5
2026-01-19T08:30:00,Dorm B - Floor 1,idle,248.8
2026-01-19T08:30:00,GreenHouse,idle,192.5
2026-01-19T08:30:00,PeakBusters,idle,230.5
2026-01-19T08:30:00,SunChasers,idle,244.3
2026-01-19T08:30:00,VoltRiders,idle,239.0
2026-01-19T08:35:00,Alex,idle,198.8
2026-01-19T08:35:00,Dorm A - Floor 3,idle,246.2
2026-01-19T08:35:00,Dorm B - Floor 1,idle,211.9
2026-01-19T08:35:00,GreenHouse,idle,211.5
2026-01-19T08:35:00,PeakBusters,hvac,256.8
2026-01-19T08:35:00,SunChasers,idle,223.8
2026-01-19T08:35:00,VoltRiders,idle,249.4
2026-01-19T08:40:00,Alex,idle,209.2
2026-01-19T08:40:00,Dorm A - Floor 3,hvac,254.2
2026-01-19T08:40:00,Dorm B - Floor 1,idle,249.1
2026-01-19T08:40:00,GreenHouse,idle,241.9
2026-01-19T08:40:00,PeakBusters,idle,233.2
2026-01-19T08:40:00,SunChasers,idle,214.7
2026-01-19T08:40:00,VoltRiders,idle,233.2
2026-01-19T08:45:00,Alex,idle,224.1
2026-01-19T08:45:00,Dorm A - Floor 3,hvac,280.2
2026-01-19T08:45:00,Dorm B - Floor 1,idle,235.3
2026-01-19T08:45:00,GreenHouse,idle,214.4
2026-01-19T08:45:00,PeakBusters,idle,212.0
2026-01-19T08:45:00,SunChasers,idle,213.1
2026-01-19T08:45:00,VoltRiders,idle,225.2
2026-01-19T08:50:00,Alex,idle,190.9
2026-01-19T08:50:00,Dorm A - Floor 3,idle,236.5
2026-01-19T08:50:00,Dorm B - Floor 1,idle,234.1
2026-01-19T08:50:00,GreenHouse,idle,218.7
2026-01-19T08:50:00,PeakBusters,hvac,261.2
2026-01-19T08:50:00,SunChasers,idle,188.1
2026-01-19T08:50:00,VoltRiders,idle,199.6
2026-01-19T08:55:00,Alex,idle,208.5
2026-01-19T08:55:00,Dorm A - Floor 3,hvac,251.4
2026-01-19T08:55:00,Dorm B - Floor 1,hvac,273.8
2026-01-19T08:55:00,GreenHouse,idle,247.2
2026-01-19T08:55:00,PeakBusters,idle,238.5
2026-01-19T08:55:00,SunChasers,idle,214.7
2026-01-19T08:55:00,VoltRiders,hvac,257.1
2026-01-19T09:00:00,Alex,idle,192.9
2026-01-19T09:00:00,Dorm A - Floor 3,hvac,261.5
2026-01-19T09:00:00,Dorm B - Floor 1,idle,234.4
2026-01-19T09:00:00,GreenHouse,idle,202.0
2026-01-19T09:00:00,PeakBusters,idle,193.2
2026-01-19T09:00:00,SunChasers,hvac,255.6
2026-01-19T09:00:00,VoltRiders,idle,225.3
2026-01-19T09:05:00,Alex,idle,200.4
2026-01-19T09:05:00,Dorm A - Floor 3,idle,238.7
2026-01-19T09:05:00,Dorm B - Floor 1,idle,195.5
2026-01-19T09:05:00,GreenHouse,idle,214.6
2026-01-19T09:05:00,PeakBusters,idle,225.5
2026-01-19T09:05:00,SunChasers,idle,247.4
2026-01-19T09:05:00,VoltRiders,idle,181.9
2026-01-19T09:10:00,Alex,idle,203.1
2026-01-19T09:10:00,Dorm A - Floor 3,idle,227.0
2026-01-19T09:10:00,Dorm B - Floor 1,idle,237.4
2026-01-19T09:10:00,GreenHouse,idle,200.5
2026-01-19T09:10:00,PeakBusters,idle,219.9
2026-01-19T09:10:00,SunChasers,idle,205.5
2026-01-19T09:10:00,VoltRiders,idle,230.3
2026-01-19T09:15:00,Alex,idle,211.3
2026-01-19T09:15:00,Dorm A - Floor 3,idle,211.9
2026-01-19T09:15:00,Dorm B - Floor 1,idle,212.7
2026-01-19T09:15:00,GreenHouse,idle,193.8
2026-01-19T09:15:00,PeakBusters,idle,233.2
2026-01-19T09:15:00,SunChasers,idle,232.0
2026-01-19T09:15:00,VoltRiders,idle,229.2
2026-01-19T09:20:00,Alex,idle,183.2
2026-01-19T09:20:00,Dorm A - Floor 3,hvac,255.5
2026-01-19T09:20:00,Dorm B - Floor 1,idle,236.2
2026-01-19T09:20:00,GreenHouse,idle,217.9
2026-01-19T09:20:00,PeakBusters,hvac,276.4
2026-01-19T09:20:00,SunChasers,idle,207.2
2026-01-19T09:20:00,VoltRiders,hvac,255.3
2026-01-19T09:25:00,Alex,idle,226.6
2026-01-19T09:25:00,Dorm A - Floor 3,idle,243.4
2026-01-19T09:25:00,Dorm B - Floor 1,hvac,252.1
2026-01-19T09:25:00,GreenHouse,idle,187.2
2026-01-19T09:25:00,PeakBusters,idle,203.5
2026-01-19T09:25:00,SunChasers,hvac,258.1
2026-01-19T09:25:00,VoltRiders,idle,236.0
2026-01-19T09:30:00,Alex,idle,201.6
2026-01-19T09:30:00,Dorm A - Floor 3,idle,243.5
2026-01-19T09:30:00,Dorm B - Floor 1,idle,201.3
2026-01-19T09:30:00,GreenHouse,idle,219.4
2026-01-19T09:30:00,PeakBusters,idle,209.9
2026-01-19T09:30:00,SunChasers,idle,233.5
2026-01-19T09:30:00,VoltRiders,hvac,250.9
2026-01-19T09:35:00,Alex,idle,210.0
2026-01-19T09:35:00,Dorm A - Floor 3,hvac,260.8
2026-01-19T09:35:00,Dorm B - Floor 1,idle,239.4
2026-01-19T09:35:00,GreenHouse,idle,198.3
2026-01-19T09:35:00,PeakBusters,idle,209.0
2026-01-19T09:35:00,SunChasers,idle,230.1
2026-01-19T09:35:00,VoltRiders,idle,209.6
2026-01-19T09:40:00,Alex,idle,195.8
2026-01-19T09:40:00,Dorm A - Floor 3,idle,217.0
2026-01-19T09:40:00,Dorm B - Floor 1,idle,236.5
2026-01-19T09:40:00,GreenHouse,idle,194.1
2026-01-19T09:40:00,PeakBusters,hvac,269.9
2026-01-19T09:40:00,SunChasers,idle,210.0
2026-01-19T09:40:00,VoltRiders,idle,235.2
2026-01-19T09:45:00,Alex,idle,214.3
2026-01-19T09:45:00,Dorm A - Floor 3,idle,220.0
2026-01-19T09:45:00,Dorm B - Floor 1,idle,241.1
2026-01-19T09:45:00,GreenHouse,idle,216.1
2026-01-19T09:45:00,PeakBusters,hvac,266.8
2026-01-19T09:45:00,SunChasers,idle,201.6
2026-01-19T09:45:00,VoltRiders,idle,226.2
2026-01-19T09:50:00,Alex,idle,207.1
2026-01-19T09:50:00,Dorm A - Floor 3,idle,241.1
2026-01-19T09:50:00,Dorm B - Floor 1,idle,225.4
2026-01-19T09:50:00,GreenHouse,idle,230.1
2026-01-19T09:50:00,PeakBusters,idle,236.7
2026-01-19T09:50:00,SunChasers,idle,214.9
2026-01-19T09:50:00,VoltRiders,idle,223.4
2026-01-19T09:55:00,Alex,idle,194.2
2026-01-19T09:55:00,Dorm A - Floor 3,idle,222.4
2026-01-19T09:55:00,Dorm B - Floor 1,idle,237.6
2026-01-19T09:55:00,GreenHouse,idle,223.1
2026-01-19T09:55:00,PeakBusters,hvac,251.8
2026-01-19T09:55:00,SunChasers,idle,247.2
2026-01-19T09:55:00,VoltRiders,idle,225.4
2026-01-19T10:00:00,Alex,idle,190.8
2026-01-19T10:00:00,Dorm A - Floor 3,hvac,257.9
2026-01-19T10:00:00,Dorm B - Floor 1,idle,227.3
2026-01-19T10:00:00,GreenHouse,idle,216.9
2026-01-19T10:00:00,PeakBusters,hvac,262.5
2026-01-19T10:00:00,SunChasers,idle,243.0
2026-01-19T10:00:00,VoltRiders,hvac,255.8
2026-01-19T10:05:00,Alex,idle,235.0
2026-01-19T10:05:00,Dorm A - Floor 3,hvac,261.8
2026-01-19T10:05:00,Dorm B - Floor 1,idle,238.7
2026-01-19T10:05:00,GreenHouse,idle,224.3
2026-01-19T10:05:00,PeakBusters,idle,222.4
2026-01-19T10:05:00,SunChasers,idle,245.6
2026-01-19T10:05:00,VoltRiders,idle,238.2
2026-01-19T10:10:00,Alex,idle,211.5
2026-01-19T10:10:00,Dorm A - Floor 3,idle,245.6
2026-01-19T10:10:00,Dorm B - Floor 1,idle,240.8
2026-01-19T10:10:00,GreenHouse,idle,173.1
2026-01-19T10:10:00,PeakBusters,idle,192.1
2026-01-19T10:10:00,SunChasers,idle,190.9
2026-01-19T10:10:00,VoltRiders,idle,229.5
2026-01-19T10:15:00,Alex,idle,190.8
2026-01-19T10:15:00,Dorm A - Floor 3,idle,234.3
